id_hogar,id_persona,presencia_carencia_salud_persona,presencia_rezago_educativo_persona,presencia_carencia_seguridad_social_persona
2767763,27677632,no,no,no
2767763,27677633,yes,no,yes
2767763,27677634,yes,no,yes
2767763,27677635,yes,no,yes
2767763,27677636,no,yes,no
2767763,27677637,no,yes,no
2767763,27677638,no,no,no
2767763,27677639,no,no,yes
2767763,276776310,no,no,yes
2767764,27677641,no,no,no
2767764,27677642,no,no,yes
2767764,27677643,no,no,no
2767764,27677644,yes,no,yes
2767765,27677651,no,no,no
2767765,27677652,no,yes,yes
2767765,27677653,no,no,yes
2767765,27677654,no,no,no
2767765,27677655,yes,no,yes
2767765,27677656,yes,yes,yes
2767765,27677657,no,no,yes
2767765,27677658,yes,no,yes
2767768,27677681,no,no,no
2767769,27677691,no,yes,yes
2767769,27677692,yes,yes,no
2767775,27677751,no,no,no
2767775,27677752,yes,no,yes
2767775,27677753,yes,,yes
2767776,27677761,yes,no,yes
2767776,27677762,yes,no,yes
2767776,27677763,yes,no,yes
2767776,27677764,no,no,yes
2767781,27677811,no,yes,no
2767781,27677812,no,no,no
2767784,27677841,no,no,no
2767784,27677842,no,no,yes
2767784,27677843,yes,no,yes
2767789,27677891,no,no,no
2767792,27677921,yes,no,yes
2767792,27677922,yes,no,yes
2767792,27677923,yes,yes,yes
2767792,27677924,yes,yes,yes
2767792,27677925,yes,yes,yes
2767792,27677926,yes,yes,yes
2767795,27677951,yes,no,yes
2767795,27677952,yes,no,yes
2767795,27677953,yes,no,yes
2767795,27677954,yes,no,yes
2767795,27677955,yes,no,yes
2767795,27677956,yes,no,no
2767795,27677957,yes,no,yes
2767795,27677958,yes,no,yes
2767795,27677959,no,no,no
2767795,276779510,no,no,no
2767795,276779511,no,yes,yes
2767795,276779512,no,no,yes
2767798,27677981,no,no,no
2767798,27677982,no,no,yes
2767798,27677983,no,no,yes
2767798,27677984,no,yes,no
2767798,27677985,no,no,yes
2767798,27677986,no,no,yes
2767799,27677991,yes,yes,yes
2767799,27677992,no,yes,yes
2767800,27678001,no,no,yes
2767800,27678002,no,no,no
2767800,27678003,no,no,yes
2767804,27678041,no,yes,no
2767804,27678042,no,no,no
2767804,27678043,no,no,no
2767804,27678044,no,no,no
2767804,27678045,no,no,yes
2767804,27678046,no,no,yes
2767824,27678241,no,no,no
2767824,27678242,no,no,no
2767827,27678271,no,no,no
2767827,27678272,,no,yes
2767828,27678281,no,no,yes
2767828,27678282,no,no,no
2767828,27678283,no,no,yes
2767828,27678284,no,no,no
2767828,27678285,no,no,yes
2767829,27678291,yes,no,yes
2767829,27678292,no,no,no
2767829,27678293,no,no,no
2767829,27678294,yes,no,yes
2767829,27678295,yes,no,yes
2767829,27678296,yes,no,yes
2767829,27678297,yes,no,yes
2767829,27678298,,no,yes
2767830,27678301,no,yes,no
2767830,27678302,no,no,no
2767830,27678303,yes,no,yes
2767831,27678311,no,no,no
2767844,27678441,no,no,no
2767844,27678442,no,no,no
2767844,27678443,no,no,no
2767847,27678471,yes,no,yes
2767847,27678472,no,no,no
2767847,27678473,no,no,no
2767847,27678474,no,no,yes
2767847,27678475,no,no,yes
2767849,27678491,no,no,no
2767849,27678492,yes,no,yes
2767849,27678493,yes,no,yes
2767850,27678501,no,no,no
2767850,27678502,no,yes,no
2767850,27678503,no,yes,no
2767852,27678521,yes,no,yes
2767852,27678522,yes,yes,yes
2767852,27678523,yes,no,yes
2767852,27678524,no,yes,yes
2767854,27678541,yes,no,yes
2767854,27678542,no,no,yes
2767854,27678543,no,no,yes
2767854,27678544,no,no,no
2767854,27678545,no,no,no
2767856,27678561,no,no,no
2767856,27678562,yes,no,yes
2767857,27678571,no,no,no
2767857,27678572,yes,no,yes
2767857,27678573,no,no,no
2767857,27678574,yes,yes,yes
2767858,27678581,no,no,no
2767858,27678582,no,no,no
2767858,27678583,no,no,yes
2767859,27678591,no,no,yes
2767859,27678592,no,yes,no
2767859,27678593,no,no,yes
2767859,27678594,no,no,yes
2767861,27678611,no,yes,no
2767861,27678612,no,no,yes
2767861,27678613,no,no,yes
2767862,27678621,no,no,yes
2767862,27678622,no,no,no
2767862,27678623,yes,no,yes
2767868,27678681,yes,no,yes
2767868,27678682,yes,no,yes
2767868,27678683,yes,yes,yes
2767868,27678684,yes,no,yes
2767868,27678685,yes,no,yes
2767868,27678686,yes,yes,yes
2767868,27678687,yes,yes,yes
2767868,27678688,yes,yes,yes
2767871,27678711,yes,yes,yes
2767871,27678712,yes,yes,yes
2767871,27678713,yes,yes,yes
2767871,27678714,no,no,no
2767871,27678715,no,no,yes
2767873,27678731,yes,no,yes
2767873,27678732,yes,no,yes
2767873,27678733,yes,no,yes
2767873,27678734,yes,no,yes
2767874,27678741,yes,yes,yes
2767874,27678742,no,no,yes
2767874,27678743,yes,yes,yes
2767874,27678744,yes,yes,yes
2767876,27678761,yes,no,yes
2767876,27678762,yes,no,yes
2767876,27678763,yes,no,yes
2767884,27678841,no,no,yes
2767884,27678842,no,no,no
2767884,27678843,,no,yes
2767884,27678844,no,no,no
2767884,27678845,no,no,no
2767885,27678851,no,no,yes
2767885,27678852,no,yes,yes
2767885,27678853,no,yes,yes
2767892,27678921,no,no,no
2767892,27678922,no,no,no
2767893,27678931,no,yes,no
2767893,27678932,no,no,yes
2767893,27678933,no,yes,no
2767894,27678941,no,no,no
2767894,27678942,no,no,yes
2767894,27678943,no,no,no
2767894,27678944,no,no,yes
2767894,27678945,no,no,yes
2767894,27678946,no,no,yes
2767894,27678947,no,no,no
2767894,27678948,no,no,yes
2767894,27678949,no,yes,no
2767897,27678971,yes,no,yes
2767897,27678972,yes,no,yes
2767897,27678973,no,no,no
2767897,27678974,no,no,no
2767897,27678975,no,no,yes
2767908,27679081,no,no,no
2767908,27679082,no,yes,no
2767908,27679083,no,no,yes
2767908,27679084,no,no,yes
2767909,27679091,no,no,no
2767910,27679101,no,no,no
2767910,27679102,no,no,yes
2767925,27679251,no,no,yes
2767925,27679252,no,no,yes
2767925,27679253,no,no,yes
2767925,27679254,yes,no,yes
2767925,27679255,no,no,yes
2767925,27679256,yes,no,yes
2767927,27679271,no,yes,no
2767929,27679291,no,no,no
2767929,27679292,yes,no,yes
2767929,27679293,yes,no,yes
2767932,27679321,no,no,no
2767932,27679322,no,no,no
2767932,27679323,yes,no,yes
2767935,27679351,no,no,no
2767935,27679352,yes,yes,yes
2767935,27679353,yes,no,yes
2767935,27679354,yes,no,yes
2767935,27679355,yes,no,yes
2767935,27679356,yes,no,yes
2767935,27679357,no,no,no
2767935,27679358,yes,no,yes
2767935,27679359,yes,no,yes
2767935,276793510,yes,no,yes
2767935,276793511,yes,no,yes
2767935,276793512,yes,no,yes
2767936,27679361,no,no,no
2767936,27679362,no,no,yes
2767936,27679363,no,no,yes
2767936,27679364,no,no,yes
2767936,27679365,no,no,yes
2767939,27679391,no,no,no
2767939,27679392,,no,yes
2767941,27679411,no,no,yes
2767941,27679412,no,no,no
2767941,27679413,no,no,yes
2767941,27679414,no,no,yes
2767942,27679421,no,no,no
2767942,27679422,no,no,no
2767942,27679423,no,no,yes
2767942,27679424,,yes,yes
2767954,27679541,no,no,no
2767954,27679542,,no,yes
2767954,27679543,,yes,yes
2767954,27679544,no,no,yes
2767954,27679545,no,no,no
2767954,27679546,,,yes
2767968,27679681,no,no,no
2767968,27679682,,no,yes
2767971,27679711,,no,yes
2767971,27679712,,no,yes
2767972,27679721,no,no,yes
2767972,27679722,,no,yes
2768072,27680721,no,no,no
2768072,27680722,no,no,no
2768073,27680731,no,no,no
2768073,27680732,no,no,no
2768073,27680733,no,no,yes
2768073,27680734,yes,no,yes
2768073,27680735,yes,no,no
2768073,27680736,,,yes
2768073,27680737,,,yes
2768076,27680761,yes,yes,no
2768077,27680771,yes,no,yes
2768077,27680772,yes,no,yes
2768077,27680773,yes,no,yes
2768077,27680774,yes,yes,yes
2768077,27680775,yes,no,yes
2768078,27680781,yes,no,no
2768080,27680801,no,no,no
2768080,27680802,no,no,yes
2768080,27680803,no,no,yes
2768080,27680804,no,no,no
2768088,27680881,,yes,yes
2768088,27680882,,no,yes
2768088,27680883,,no,yes
2768088,27680884,,no,yes
2768088,27680885,,yes,yes
2768094,27680941,no,yes,no
2768094,27680942,no,no,no
2768096,27680961,yes,yes,yes
2768096,27680962,yes,no,yes
2768096,27680963,yes,no,yes
2768096,27680964,no,no,yes
2768096,27680965,yes,no,yes
2768096,27680966,no,no,yes
2768096,27680967,no,no,yes
2768098,27680981,yes,no,yes
2768098,27680982,yes,no,yes
2768098,27680983,no,yes,no
2768098,27680984,no,no,yes
2768098,27680985,no,no,yes
2768098,27680986,yes,,yes
2768098,27680987,no,yes,yes
2768098,27680988,no,no,yes
2768100,27681001,no,yes,no
2768100,27681002,no,yes,no
2768101,27681011,no,no,no
2768101,27681012,no,no,no
2768101,27681013,no,no,no
2768101,27681014,,no,yes
2768101,27681015,no,,no
2768102,27681021,no,no,no
2768102,27681022,no,no,no
2768102,27681023,no,no,no
2768105,27681051,no,no,no
2768105,27681052,no,no,no
2768105,27681053,no,,no
2768105,27681054,no,no,no
2768105,27681055,no,no,no
2768106,27681061,no,no,yes
2768106,27681062,yes,no,yes
2768106,27681063,no,no,yes
2768106,27681064,no,no,yes
2768108,27681081,yes,no,yes
2768108,27681082,yes,no,yes
2768108,27681083,yes,no,yes
2768108,27681084,no,no,no
2768108,27681085,no,no,yes
2768108,27681086,,no,yes
2768108,27681087,,no,yes
2768109,27681091,no,no,no
2768109,27681092,no,no,no
2768109,27681093,no,no,yes
2768109,27681094,no,no,yes
2768112,27681121,no,no,no
2768112,27681122,no,no,yes
2768112,27681123,no,no,yes
2768112,27681124,no,yes,yes
2768112,27681125,no,yes,no
2768112,27681126,no,no,no
2768112,27681127,yes,no,no
2768116,27681161,no,no,yes
2768116,27681162,yes,no,yes
2768116,27681163,yes,no,yes
2768116,27681164,no,yes,yes
2768116,27681165,no,no,yes
2768120,27681201,yes,no,yes
2768120,27681202,yes,no,yes
2768120,27681203,yes,yes,no
2768122,27681221,yes,no,yes
2768122,27681222,yes,no,yes
2768122,27681223,no,no,no
2768123,27681231,no,no,no
2768123,27681232,no,no,yes
2768123,27681233,yes,no,yes
2768123,27681234,yes,no,yes
2768127,27681271,no,no,yes
2768127,27681272,no,no,yes
2768127,27681273,yes,no,yes
2768128,27681281,no,yes,yes
2768128,27681282,no,yes,no
2768128,27681283,no,yes,yes
2768130,27681301,no,no,no
2768130,27681302,yes,no,yes
2768130,27681303,no,no,no
2768130,27681304,yes,no,yes
2768131,27681311,no,no,yes
2768131,27681312,no,no,no
2768131,27681313,no,no,yes
2768131,27681314,no,no,yes
2768136,27681361,,no,yes
2768136,27681362,,no,yes
2768136,27681363,,no,yes
2768136,27681364,,no,yes
2768138,27681381,,no,yes
2768138,27681382,,no,yes
2768138,27681383,,yes,yes
2768140,27681401,no,no,yes
2768140,27681402,,no,yes
2768140,27681403,no,no,yes
2768140,27681404,,no,yes
2768142,27681421,no,no,yes
2768142,27681422,,no,no
2768142,27681423,,yes,yes
2768143,27681431,no,no,no
2768143,27681432,no,no,yes
2768143,27681433,no,no,yes
2768143,27681434,no,no,yes
2768143,27681435,,yes,yes
2768145,27681451,no,no,no
2768145,27681452,yes,no,yes
2768145,27681453,yes,no,yes
2768147,27681471,no,no,yes
2768147,27681472,no,no,no
2768147,27681473,no,no,no
2768147,27681474,no,no,yes
2768147,27681475,no,no,yes
2768148,27681481,no,yes,no
2768148,27681482,no,no,no
2768148,27681483,yes,yes,yes
2768150,27681501,no,no,yes
2768150,27681502,no,yes,no
2768150,27681503,yes,no,yes
2768151,27681511,no,,yes
2768151,27681512,yes,yes,yes
2768151,27681513,no,,no
2768153,27681531,no,no,no
2768153,27681532,no,no,no
2768153,27681533,no,,no
2768153,27681534,no,no,yes
2768153,27681535,no,no,yes
2768153,27681536,no,no,yes
2768155,27681551,no,no,no
2768155,27681552,yes,no,yes
2768156,27681561,yes,,yes
2768156,27681562,yes,,yes
2768156,27681563,yes,,yes
2768156,27681564,yes,yes,yes
2768156,27681565,yes,yes,yes
2768156,27681566,yes,yes,yes
2768156,27681567,yes,yes,yes
2768157,27681571,no,no,no
2768157,27681572,no,yes,no
2768157,27681573,no,no,yes
2768157,27681574,no,yes,yes
2768242,27682421,yes,yes,yes
2768242,27682422,yes,yes,yes
2768242,27682423,yes,no,yes
2768242,27682424,yes,no,yes
2768242,27682425,yes,no,yes
2768244,27682441,no,no,no
2768244,27682442,no,no,no
2768244,27682443,yes,no,yes
2768245,27682451,no,no,no
2768248,27682481,no,no,no
2768248,27682482,no,no,no
2768248,27682483,yes,no,yes
2768248,27682484,no,no,yes
2768249,27682491,yes,no,yes
2768249,27682492,yes,yes,yes
2768250,27682501,yes,yes,yes
2768250,27682502,yes,yes,yes
2768250,27682503,yes,yes,yes
2768253,27682531,yes,yes,yes
2768253,27682532,yes,no,yes
2768253,27682533,yes,no,yes
2768253,27682534,yes,yes,yes
2768253,27682535,yes,no,yes
2768253,27682536,yes,yes,no
2768254,27682541,no,yes,yes
2768254,27682542,no,no,no
2768254,27682543,no,no,no
2768254,27682544,no,,no
2768254,27682545,no,no,yes
2768255,27682551,no,no,yes
2768256,27682561,no,no,yes
2768256,27682562,yes,no,yes
2768257,27682571,no,yes,no
2768258,27682581,no,no,no
2768258,27682582,no,no,no
2768258,27682583,no,no,yes
2768260,27682601,no,no,no
2768260,27682602,no,no,no
2768260,27682603,no,no,yes
2768260,27682604,no,no,yes
2768264,27682641,no,yes,no
2768264,27682642,no,no,yes
2768264,27682643,no,no,no
2768266,27682661,yes,no,yes
2768266,27682662,yes,yes,yes
2768266,27682663,yes,yes,yes
2768266,27682664,yes,yes,yes
2768269,27682691,no,no,no
2768269,27682692,,no,yes
2768269,27682693,yes,no,yes
2768269,27682694,,no,yes
2768270,27682701,yes,yes,yes
2768270,27682702,yes,no,yes
2768270,27682703,no,no,no
2768270,27682704,yes,no,yes
2768272,27682721,,no,yes
2768272,27682722,,no,yes
2768272,27682723,,no,yes
2768273,27682731,no,no,no
2768273,27682732,no,no,no
2768273,27682733,,no,yes
2768273,27682734,no,no,no
2768273,27682735,,yes,yes
2768273,27682736,,no,yes
2768274,27682741,no,yes,no
2768274,27682742,no,no,no
2768274,27682743,no,no,yes
2768274,27682744,no,no,no
2768276,27682761,no,yes,no
2768276,27682762,no,yes,no
2768276,27682763,no,no,no
2768276,27682764,no,yes,yes
2768276,27682765,no,no,no
2768277,27682771,no,no,no
2768277,27682772,no,no,yes
2768277,27682773,,no,yes
2768277,27682774,,no,yes
2768277,27682775,,no,yes
2768277,27682776,no,no,yes
2768278,27682781,no,no,no
2768280,27682801,no,no,yes
2768280,27682802,no,no,yes
2768280,27682803,no,no,no
2768280,27682804,yes,no,yes
2768280,27682805,yes,no,yes
2768280,27682806,yes,yes,yes
2768280,27682807,no,no,no
2768280,27682808,yes,no,yes
2768282,27682821,no,no,no
2768282,27682822,no,yes,yes
2768282,27682823,no,yes,yes
2768282,27682824,no,yes,yes
2768285,27682851,no,yes,yes
2768285,27682852,yes,yes,yes
2768285,27682853,yes,no,yes
2768287,27682871,yes,no,yes
2768287,27682872,yes,yes,yes
2768287,27682873,yes,no,yes
2768287,27682874,,no,yes
2768287,27682875,yes,no,yes
2768288,27682881,no,no,yes
2768288,27682882,no,no,yes
2768288,27682883,yes,no,yes
2768288,27682884,yes,no,yes
2768288,27682885,no,no,no
2768288,27682886,no,no,no
2768289,27682891,no,no,no
2768289,27682892,no,no,no
2768289,27682893,no,no,no
2768290,27682901,yes,no,yes
2768290,27682902,yes,yes,yes
2768290,27682903,no,yes,yes
2768290,27682904,no,no,no
2768292,27682921,yes,no,yes
2768292,27682922,yes,no,yes
2768292,27682923,no,no,yes
2768292,27682924,no,no,no
2768292,27682925,no,no,no
2768295,27682951,,yes,yes
2768295,27682952,no,yes,no
2768295,27682953,no,no,yes
2768295,27682954,,yes,yes
2768295,27682955,,no,yes
2768296,27682961,no,no,no
2768296,27682962,no,yes,no
2768296,27682963,no,no,no
2768296,27682964,no,no,no
2768296,27682965,no,no,yes
2768299,27682991,no,no,no
2768299,27682992,no,yes,no
2768299,27682993,no,yes,yes
2768299,27682994,no,no,yes
2768302,27683021,no,no,no
2768302,27683022,no,no,no
2768302,27683023,yes,no,yes
2768304,27683041,no,no,no
2768304,27683042,yes,no,yes
2768304,27683043,yes,yes,yes
2768304,27683044,yes,yes,yes
2768307,27683071,yes,no,yes
2768307,27683072,no,no,no
2768307,27683073,,no,yes
2768307,27683074,,no,yes
2768307,27683075,,no,yes
2768312,27683121,no,no,no
2768312,27683122,no,no,yes
2768312,27683123,no,no,yes
2768312,27683124,no,no,no
2768315,27683151,no,yes,no
2768315,27683152,no,yes,no
2768315,27683153,no,no,yes
2768315,27683154,no,no,no
2768315,27683155,no,no,yes
2768315,27683156,no,no,yes
2768316,27683161,no,no,yes
2768316,27683162,,no,yes
2768316,27683163,,no,yes
2768316,27683164,,yes,yes
2768320,27683201,no,no,no
2768320,27683202,no,no,no
2768320,27683203,no,no,yes
2768321,27683211,no,no,no
2768321,27683212,no,no,no
2768321,27683213,no,no,no
2768321,27683214,no,no,yes
2768321,27683215,no,no,no
2768321,27683216,no,no,no
2768321,27683217,no,yes,no
2768321,27683218,no,no,yes
2768321,27683219,yes,no,yes
2768324,27683241,no,yes,no
2768324,27683242,yes,no,yes
2768324,27683243,yes,no,yes
2768324,27683244,,no,yes
2768324,27683245,yes,no,yes
2768326,27683261,no,no,yes
2768328,27683281,no,no,no
2768328,27683282,no,no,no
2768330,27683301,yes,no,no
2768330,27683302,no,no,no
2768330,27683303,yes,no,yes
2768330,27683304,yes,no,yes
2768331,27683311,,yes,yes
2768331,27683312,yes,no,yes
2768331,27683313,yes,,yes
2768331,27683314,yes,yes,yes
2768331,27683315,yes,no,yes
2768331,27683316,yes,no,yes
2768335,27683351,no,yes,no
2768336,27683361,no,no,no
2768336,27683362,no,no,no
2768338,27683381,no,no,no
2768338,27683382,no,no,no
2768338,27683383,no,no,yes
2768338,27683384,yes,no,yes
2768342,27683421,yes,no,yes
2768342,27683422,no,no,no
2768342,27683423,no,no,yes
2768343,27683431,yes,yes,no
2768343,27683432,yes,no,yes
2768344,27683441,no,no,no
2768344,27683442,no,yes,no
2768344,27683443,no,no,no
2768345,27683451,no,no,yes
2768345,27683452,yes,no,yes
2768345,27683453,yes,no,yes
2768345,27683454,yes,no,yes
2768345,27683455,yes,no,yes
2768357,27683571,no,no,no
2768357,27683572,no,no,yes
2768357,27683573,no,no,yes
2768358,27683581,no,no,yes
2768358,27683582,no,no,no
2768361,27683611,no,no,no
2768361,27683612,no,no,no
2768361,27683613,no,yes,yes
2768361,27683614,no,no,yes
2768361,27683615,no,no,yes
2768361,27683616,no,no,yes
2768362,27683621,yes,no,yes
2768362,27683622,yes,no,yes
2768362,27683623,yes,no,yes
2768362,27683624,yes,no,yes
2768366,27683661,no,no,yes
2768366,27683662,,yes,yes
2768369,27683691,,yes,no
2768370,27683701,no,no,no
2768370,27683702,no,no,yes
2768370,27683703,no,no,yes
2768370,27683704,no,no,yes
2768371,27683711,no,no,no
2768371,27683712,,no,no
2768371,27683713,no,yes,no
2768371,27683714,,no,yes
2768371,27683715,,no,yes
2768371,27683716,no,no,yes
2768372,27683721,,yes,yes
2768372,27683722,,yes,yes
2768372,27683723,,no,yes
2768375,27683751,yes,no,yes
2768375,27683752,yes,no,yes
2768375,27683753,yes,no,yes
2768375,27683754,yes,no,yes
2768377,27683771,yes,no,yes
2768377,27683772,yes,no,yes
2768377,27683773,yes,no,yes
2768377,27683774,yes,no,yes
2768377,27683775,yes,no,yes
2768378,27683781,no,no,yes
2768378,27683782,no,no,no
2768378,27683783,no,no,yes
2768380,27683801,,yes,yes
2768380,27683802,,yes,yes
2768380,27683803,,no,yes
2768387,27683871,no,no,yes
2768387,27683872,no,no,no
2768387,27683873,no,no,no
2768387,27683874,no,no,no
2768387,27683875,no,no,yes
2768387,27683876,no,no,yes
2768394,27683941,no,no,no
2768394,27683942,no,no,yes
2768394,27683943,no,no,yes
2768395,27683951,no,no,yes
2768395,27683952,no,yes,no
2768396,27683961,no,yes,yes
2768396,27683962,no,no,no
2768396,27683963,no,no,no
2768396,27683964,no,no,yes
2768397,27683971,no,no,no
2768397,27683972,no,no,no
2768397,27683973,no,no,yes
2768400,27684001,,no,yes
2768400,27684002,,no,yes
2768400,27684003,,yes,yes
2768400,27684004,,no,yes
2768401,27684011,no,yes,no
2768401,27684012,no,no,no
2768402,27684021,no,no,no
2768402,27684022,no,no,yes
2768402,27684023,no,no,no
2768402,27684024,no,no,no
2768402,27684025,no,yes,no
2768404,27684041,no,no,no
2768404,27684042,,no,yes
2768404,27684043,no,no,no
2768404,27684044,,no,yes
2768405,27684051,,no,yes
2768405,27684052,,no,yes
2768405,27684053,,no,yes
2769239,27692391,no,no,yes
2769239,27692392,no,no,no
2769239,27692393,no,no,yes
2769239,27692394,no,no,yes
2769239,27692395,no,no,yes
2769240,27692401,no,no,no
2769240,27692402,no,no,no
2769240,27692403,no,yes,no
2769240,27692404,,,yes
2769240,27692405,no,no,yes
2769240,27692406,no,no,yes
2769240,27692407,no,no,yes
2769241,27692411,no,no,no
2769241,27692412,no,no,yes
2769241,27692413,,yes,yes
2769241,27692414,,yes,yes
2769245,27692451,,no,yes
2769245,27692452,,yes,yes
2769245,27692453,no,no,yes
2769245,27692454,,no,yes
2769247,27692471,no,no,no
2769247,27692472,no,no,no
2769247,27692473,no,no,yes
2769248,27692481,no,no,yes
2769248,27692482,,no,yes
2769248,27692483,no,no,no
2769248,27692484,no,yes,yes
2769248,27692485,,yes,yes
2769248,27692486,,no,yes
2769248,27692487,,no,yes
2769248,27692488,,no,yes
2769248,27692489,no,yes,no
2769248,276924810,no,no,no
2769249,27692491,no,no,no
2769249,27692492,no,yes,no
2769249,27692493,no,no,no
2769249,27692494,no,no,no
2769249,27692495,no,no,yes
2769249,27692496,no,no,yes
2769250,27692501,no,no,yes
2769250,27692502,no,no,no
2769250,27692503,no,no,no
2769250,27692504,yes,no,yes
2769251,27692511,no,yes,no
2769251,27692512,no,no,no
2769254,27692541,no,no,yes
