id_hogar,id_persona,es_elegible_desde_la_cuna,es_elegible_mi_beca_para_empezar,es_elegible_beca_rita_cetina,es_elegible_beca_benito_juarez,es_elegible_jovenes_escribiendo_el_futuro,es_elegible_jovenes_construyendo_futuro,es_elegible_seguro_desempleo_cdmx,es_elegible_ingreso_ciudadano_universal,es_elegible_pension_mujeres_bienestar,es_elegible_imss_bienestar,es_elegible_inea,es_elegible_leche_bienestar,es_elegible_pension_adultos_mayores
3055588,30555883,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3055589,30555891,no,no,no,no,no,no,no,no,no,no,no,no,no
3055589,30555892,no,no,no,no,no,no,no,no,no,no,no,no,no
3055589,30555893,no,no,yes,yes,yes,no,no,no,no,no,no,no,no
3055589,30555894,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3055589,30555895,no,yes,no,no,no,no,no,no,no,no,no,yes,no
3055590,30555901,no,no,no,no,no,no,no,no,no,no,no,no,no
3055590,30555902,no,no,no,no,no,no,no,no,no,no,yes,no,no
3055590,30555903,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055591,30555911,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055591,30555912,no,no,no,no,no,no,no,no,no,no,no,no,no
3055591,30555913,no,no,no,yes,yes,no,no,no,no,no,no,no,no
3055591,30555914,no,no,no,yes,yes,no,no,no,no,no,no,no,no
3055592,30555921,no,no,yes,yes,no,no,no,no,no,yes,no,yes,no
3055592,30555922,no,no,yes,yes,no,no,no,no,no,yes,no,yes,no
3055592,30555923,no,no,no,no,no,no,no,no,no,no,no,no,no
3055592,30555924,no,no,no,no,no,no,no,no,no,yes,no,no,no
3055596,30555961,no,no,no,no,no,no,no,no,no,,no,yes,no
3055596,30555962,no,no,no,no,no,no,no,no,no,,no,no,no
3055597,30555971,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055600,30556001,no,no,no,no,no,no,no,no,no,no,no,no,no
3055602,30556021,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no
3055602,30556022,no,no,no,no,no,no,no,no,no,yes,yes,yes,no
3055602,30556023,no,no,no,no,no,no,no,no,no,yes,no,no,no
3055602,30556024,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3055602,30556025,no,no,no,no,no,no,no,no,no,,yes,no,no
3055602,30556026,no,no,no,no,no,no,no,no,no,no,yes,no,no
3055602,30556027,no,no,yes,no,no,no,no,no,no,no,no,yes,no
3055602,30556028,yes,no,no,no,no,no,no,no,no,no,no,yes,no
3055602,30556029,no,no,no,no,no,no,no,no,no,no,no,no,no
3055603,30556031,no,no,no,no,no,no,no,no,no,no,yes,yes,no
3055603,30556032,no,no,no,no,no,no,no,no,no,no,no,no,no
3055603,30556033,no,no,no,no,no,no,no,no,no,no,yes,no,no
3055603,30556034,no,no,no,no,no,no,no,no,no,no,yes,no,no
3055603,30556035,no,no,no,no,no,no,no,no,no,yes,,yes,no
3055603,30556036,yes,no,no,no,no,no,no,no,no,yes,,yes,no
3055603,30556037,yes,no,no,no,no,no,no,no,no,yes,no,yes,no
3055604,30556041,no,no,no,no,no,no,no,no,no,no,yes,yes,no
3055604,30556042,no,no,no,no,no,no,no,no,no,no,yes,yes,no
3055605,30556051,no,no,no,no,no,no,no,no,no,no,yes,yes,no
3055605,30556052,no,no,no,no,no,no,no,no,no,no,no,no,no
3055606,30556061,no,no,no,no,no,no,no,yes,no,no,no,no,no
3055606,30556062,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055606,30556063,no,no,no,no,no,no,no,no,no,no,no,no,no
3055606,30556064,no,no,no,no,yes,no,no,no,no,no,no,no,no
3055607,30556071,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055607,30556072,no,no,no,no,no,no,no,no,no,no,no,no,no
3055607,30556073,no,no,no,no,no,no,no,no,no,no,yes,no,no
3055608,30556081,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055608,30556082,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055611,30556111,no,no,no,no,no,no,no,no,no,yes,no,no,no
3055611,30556112,no,no,no,no,no,no,no,no,no,yes,no,no,no
3055611,30556113,no,yes,yes,no,no,no,no,no,no,yes,no,yes,no
3055611,30556114,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
3055611,30556115,no,no,no,no,no,no,no,no,no,no,yes,yes,no
3055612,30556121,no,no,no,no,no,no,no,no,no,no,yes,yes,no
3055612,30556122,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055613,30556131,no,no,no,yes,yes,no,no,no,no,no,no,no,no
3055613,30556132,no,no,no,no,no,no,no,no,no,no,no,no,no
3055614,30556141,no,no,no,no,no,no,no,no,no,no,no,no,no
3055614,30556142,no,no,no,no,no,no,no,no,no,no,no,no,no
3055614,30556143,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055614,30556144,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055615,30556151,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055615,30556152,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055617,30556171,no,no,yes,yes,no,no,no,no,no,no,no,yes,no
3055617,30556172,no,no,yes,no,no,no,no,no,no,no,no,yes,no
3055617,30556173,no,yes,no,no,no,no,no,no,no,no,no,yes,no
3055617,30556174,no,no,no,no,no,no,no,no,no,no,yes,no,no
3055617,30556175,no,no,no,no,no,no,no,no,no,no,yes,no,no
3055619,30556191,no,no,no,no,no,no,no,no,no,no,no,no,no
3055619,30556192,no,no,no,no,no,no,no,no,no,no,no,no,no
3055619,30556193,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055619,30556194,no,no,no,no,no,no,no,no,yes,no,no,yes,no
3055619,30556195,no,no,no,no,no,no,no,no,no,no,no,no,no
3055620,30556201,no,no,no,no,no,no,no,yes,no,no,no,no,no
3055620,30556202,no,no,no,no,no,no,no,no,yes,no,yes,yes,no
3055620,30556203,no,no,no,no,no,no,no,no,no,no,yes,no,no
3055620,30556204,no,no,no,yes,yes,no,no,no,no,no,no,no,no
3055620,30556205,no,no,yes,yes,yes,no,no,no,no,no,no,no,no
3055620,30556206,no,yes,no,no,no,no,no,no,no,no,no,yes,no
3055620,30556207,no,yes,no,no,no,no,no,no,no,no,no,yes,no
3055621,30556211,no,no,no,no,no,no,no,no,no,no,yes,yes,no
3055621,30556212,no,no,no,no,no,no,no,no,no,no,yes,yes,no
3055621,30556213,no,no,no,no,no,no,no,no,no,no,no,no,no
3055621,30556214,no,no,no,no,no,no,no,no,no,no,no,no,no
3055621,30556215,no,yes,no,no,no,no,no,no,no,no,no,yes,no
3055621,30556216,no,yes,no,no,no,no,no,no,no,no,no,yes,no
3055622,30556221,no,no,no,no,no,no,no,no,no,yes,no,yes,no
3055622,30556222,no,no,no,no,no,no,no,yes,no,yes,no,no,no
3055624,30556241,no,no,no,no,no,no,no,no,no,yes,no,yes,no
3055624,30556242,no,yes,yes,no,no,no,no,no,no,yes,no,yes,no
3055629,30556291,no,no,no,no,no,no,no,no,yes,yes,no,yes,no
3055629,30556292,no,no,no,no,no,no,no,no,no,yes,no,no,no
3055629,30556293,no,no,no,no,no,no,no,no,no,yes,no,yes,no
3055629,30556294,no,no,yes,yes,no,no,no,no,no,yes,no,no,no
3055629,30556295,no,no,no,no,no,no,no,no,no,yes,,yes,no
3055630,30556301,no,no,no,no,no,no,no,no,no,no,yes,yes,no
3055631,30556311,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055631,30556312,no,no,no,no,no,no,no,no,yes,no,no,yes,no
3055632,30556321,no,no,no,no,yes,no,no,no,no,no,no,no,no
3055632,30556322,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055633,30556331,yes,no,no,no,no,no,no,no,no,yes,,yes,no
3055633,30556332,no,no,no,yes,yes,no,no,no,no,yes,no,no,no
3055634,30556341,no,no,no,yes,yes,no,no,no,no,,no,no,no
3055634,30556342,no,no,no,no,no,no,no,no,no,,yes,no,no
3055634,30556343,no,no,no,no,no,no,no,no,no,,yes,yes,no
3055634,30556344,no,yes,no,no,no,no,no,no,no,no,no,yes,no
3055636,30556361,no,no,no,no,no,no,no,no,no,no,yes,yes,no
3055636,30556362,no,no,no,no,no,no,no,no,no,yes,no,no,no
3055636,30556363,no,no,yes,yes,no,no,no,no,no,no,no,no,no
3055636,30556364,no,yes,yes,no,no,no,no,no,no,yes,no,yes,no
3055636,30556365,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
3055637,30556371,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes
3055637,30556372,no,no,no,no,no,no,no,no,no,no,yes,yes,no
3055638,30556381,no,no,no,no,no,no,no,no,no,yes,yes,yes,no
3055638,30556382,no,no,no,no,no,no,no,no,no,yes,no,yes,no
3055638,30556383,no,no,no,no,no,no,no,no,no,yes,no,no,no
3055639,30556391,no,no,no,no,no,no,no,yes,no,no,no,no,no
3055639,30556392,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055639,30556393,no,no,no,no,no,no,no,no,no,no,no,no,no
3055639,30556394,no,no,no,no,no,no,no,no,no,no,no,no,no
3055640,30556401,no,no,no,no,no,no,no,no,no,no,no,no,no
3055640,30556402,no,no,no,no,no,no,no,no,no,no,no,no,no
3055642,30556421,yes,no,no,no,no,no,no,no,no,,no,yes,no
3055642,30556422,yes,no,no,no,no,no,no,no,no,,no,yes,no
3055642,30556423,no,no,no,no,no,no,no,no,no,,no,no,no
3055642,30556424,yes,no,no,no,no,no,no,no,no,,no,yes,no
3055642,30556425,no,no,no,no,no,no,no,no,no,,yes,no,no
3055642,30556426,yes,no,no,no,no,no,no,no,no,,no,yes,no
3055642,30556427,no,no,yes,no,no,no,no,no,no,,no,yes,no
3055642,30556428,no,no,no,no,no,no,no,no,no,,,yes,no
3055643,30556431,no,no,no,no,no,no,no,yes,no,,yes,no,no
3055643,30556432,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055644,30556441,no,no,no,no,no,no,no,no,no,yes,no,no,no
3055644,30556442,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
3055644,30556443,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3055646,30556461,no,no,no,no,no,no,no,no,no,no,no,no,no
3055646,30556462,no,no,no,no,no,no,no,no,no,no,no,no,no
3055646,30556463,no,yes,no,no,no,no,no,no,no,no,no,yes,no
3055646,30556464,no,no,no,no,no,no,no,no,yes,no,no,yes,no
3055647,30556471,no,no,no,no,no,no,no,no,no,no,no,no,no
3055647,30556472,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055647,30556473,no,no,no,yes,yes,no,no,no,no,no,no,no,no
3055647,30556474,no,no,no,yes,yes,no,no,no,no,no,no,no,no
3055648,30556481,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055648,30556482,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055648,30556483,no,no,no,no,no,no,no,no,no,no,no,no,no
3055649,30556491,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055650,30556501,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055650,30556502,no,no,no,no,no,no,no,no,no,no,yes,yes,no
3055650,30556503,no,no,no,no,no,no,no,no,no,no,no,no,no
3055651,30556511,no,no,yes,yes,no,no,no,no,no,yes,no,no,no
3055651,30556512,no,no,no,no,no,no,no,no,no,yes,no,yes,no
3055652,30556521,no,no,no,no,no,no,no,no,no,yes,no,no,no
3055652,30556522,yes,no,no,no,no,no,no,no,no,yes,no,yes,no
3055652,30556523,no,no,no,no,no,no,no,no,no,yes,no,no,no
3055653,30556531,no,no,no,no,no,no,no,no,no,no,no,no,no
3055653,30556532,no,no,no,no,no,no,no,no,no,no,no,no,no
3055653,30556533,no,yes,no,no,no,no,no,no,no,no,no,yes,no
3055653,30556534,no,yes,no,no,no,no,no,no,no,no,no,yes,no
3055654,30556541,no,no,no,no,no,no,no,no,no,no,yes,yes,no
3055656,30556561,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055656,30556562,no,no,no,no,no,no,no,no,no,no,no,no,no
3055657,30556571,no,no,no,no,no,no,no,no,yes,no,yes,yes,no
3055658,30556581,no,no,no,no,no,no,no,no,no,no,no,no,no
3055658,30556582,no,no,no,no,no,no,no,no,no,no,yes,no,no
3055658,30556583,no,yes,no,no,no,no,no,no,no,no,no,yes,no
3055658,30556584,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055658,30556585,no,no,no,no,no,no,no,no,no,no,yes,no,no
3055660,30556601,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055660,30556602,no,no,no,no,no,no,no,no,no,no,no,no,no
3055661,30556611,no,no,no,no,no,no,no,no,no,,no,no,no
3055661,30556612,no,yes,no,no,no,no,no,no,no,,no,yes,no
3055662,30556621,no,no,no,no,no,no,no,no,no,no,no,no,no
3055662,30556622,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055662,30556623,no,no,yes,yes,no,no,no,no,no,no,no,no,no
3055662,30556624,no,yes,no,no,no,no,no,no,no,no,no,yes,no
3055662,30556625,no,yes,no,no,no,no,no,no,no,no,no,yes,no
3055663,30556631,no,no,no,no,no,no,no,no,no,,yes,yes,no
3055663,30556632,no,no,no,no,no,no,no,no,no,,yes,yes,no
3055665,30556651,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055666,30556661,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055666,30556662,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3055669,30556691,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055670,30556701,no,no,no,no,no,no,no,no,no,,no,yes,no
3055670,30556702,no,no,no,no,no,no,no,no,no,,yes,no,no
3055671,30556711,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055671,30556712,no,no,no,no,no,no,no,no,no,,yes,no,no
3055671,30556713,no,no,no,no,no,no,no,no,no,,no,no,no
3055672,30556721,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055672,30556722,no,no,no,no,no,no,no,no,yes,no,no,yes,no
3055672,30556723,no,no,no,no,no,no,no,no,no,,no,no,no
3055673,30556731,no,no,no,no,no,no,no,no,no,no,no,no,no
3055673,30556732,no,no,no,no,no,no,no,no,no,no,no,no,no
3055673,30556733,no,yes,no,no,no,no,no,no,no,no,no,yes,no
3055674,30556741,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055674,30556742,no,no,no,no,no,no,no,no,yes,no,no,yes,no
3055675,30556751,no,no,no,no,no,no,no,no,no,yes,no,yes,no
3055675,30556752,no,no,no,no,no,no,no,no,no,yes,no,yes,no
3055676,30556761,no,no,no,no,no,no,no,no,no,yes,no,no,no
3055676,30556762,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3055676,30556763,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
3055676,30556764,yes,no,no,no,no,no,no,no,no,yes,no,yes,no
3055677,30556771,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055677,30556772,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055677,30556773,no,no,no,no,no,no,no,no,no,yes,no,no,no
3055677,30556774,yes,no,no,no,no,no,no,no,no,,no,yes,no
3055678,30556781,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055678,30556782,no,no,no,no,no,no,no,no,no,no,no,no,no
3055678,30556783,no,no,no,no,no,no,no,no,no,no,no,no,no
3055679,30556791,no,no,no,no,no,no,no,no,no,no,no,no,no
3055679,30556792,no,no,no,no,no,no,no,no,no,no,no,no,no
3055679,30556793,no,yes,no,no,no,no,no,no,no,no,no,yes,no
3055680,30556801,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3055680,30556802,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3055683,30556831,no,no,no,no,no,no,no,no,no,yes,no,no,no
3055683,30556832,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055683,30556833,no,no,no,no,no,no,no,no,no,yes,no,no,no
3055683,30556834,no,no,no,no,no,no,no,no,no,no,no,no,no
3055683,30556835,no,no,no,no,no,no,no,no,no,no,yes,no,no
3055683,30556836,no,no,no,no,no,yes,yes,no,no,yes,no,no,no
3055683,30556837,no,no,no,no,no,no,no,no,no,yes,no,no,no
3055685,30556851,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055686,30556861,no,no,no,no,no,no,no,no,no,no,no,no,no
3055686,30556862,no,no,no,no,no,no,no,no,no,no,no,no,no
3055686,30556863,no,no,no,yes,yes,no,no,no,no,no,no,no,no
3055686,30556864,no,no,yes,yes,yes,no,no,no,no,no,no,no,no
3055687,30556871,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055687,30556872,no,no,no,no,no,no,no,no,yes,no,yes,yes,no
3055687,30556873,no,no,no,no,no,no,no,no,no,no,no,no,no
3055687,30556874,no,no,no,no,no,yes,yes,no,no,no,yes,no,no
3055688,30556881,no,no,no,no,no,no,yes,no,no,yes,no,yes,no
3055688,30556882,no,no,no,no,no,no,no,no,no,no,no,no,no
3055688,30556883,no,no,yes,yes,no,no,no,no,no,yes,no,no,no
3055688,30556884,no,yes,no,no,no,no,no,no,no,no,no,yes,no
3055689,30556891,no,no,no,no,no,no,no,no,no,,no,no,no
3055689,30556892,no,no,no,no,no,no,no,no,no,no,no,no,no
3055689,30556893,no,yes,no,no,no,no,no,no,no,no,no,yes,no
3055689,30556894,yes,yes,no,no,no,no,no,no,no,no,no,yes,no
3055691,30556911,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055691,30556912,no,no,no,no,no,no,no,no,no,no,no,no,no
3055691,30556913,no,no,no,no,no,no,no,no,no,no,no,no,no
3055691,30556914,no,no,no,no,no,no,no,no,no,no,no,no,no
3055691,30556915,no,yes,no,no,no,no,no,no,no,no,no,yes,no
3055691,30556916,no,yes,no,no,no,no,no,no,no,no,no,yes,no
3055694,30556941,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055694,30556942,no,no,no,no,no,no,no,no,no,no,no,no,no
3055694,30556943,no,no,no,no,no,no,no,no,no,yes,no,no,no
3055694,30556944,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055697,30556971,no,no,no,no,no,no,yes,no,no,yes,no,no,no
3055697,30556972,no,no,no,no,no,no,no,no,yes,yes,no,yes,no
3055698,30556981,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055701,30557011,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055701,30557012,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055701,30557013,no,no,no,no,no,no,no,no,no,no,yes,no,no
3055702,30557021,no,no,no,no,no,no,no,no,no,yes,no,no,no
3055702,30557022,no,no,no,no,no,no,no,no,no,no,no,no,no
3055704,30557041,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3055704,30557042,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3055704,30557043,no,no,no,yes,yes,no,yes,no,no,yes,no,no,no
3055704,30557044,no,no,no,no,no,yes,yes,no,no,yes,no,no,no
3055704,30557045,no,no,no,no,no,no,no,no,no,yes,no,no,no
3055704,30557046,no,no,yes,no,no,no,no,no,no,yes,no,yes,no
3055705,30557051,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055705,30557052,no,no,no,no,no,no,no,no,no,yes,no,no,no
3055705,30557053,no,no,no,no,no,no,no,no,no,no,no,no,no
3055705,30557054,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3055707,30557071,no,no,no,no,no,no,no,no,no,yes,no,no,no
3055707,30557072,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055707,30557073,no,no,no,no,no,no,no,no,no,yes,no,no,no
3055707,30557074,no,no,no,yes,yes,no,no,no,no,yes,no,no,no
3055707,30557075,no,no,yes,yes,no,no,no,no,no,yes,no,yes,no
3055708,30557081,no,no,no,no,no,no,no,no,no,yes,no,yes,no
3055708,30557082,no,no,no,no,no,no,no,yes,no,yes,no,no,no
3055708,30557083,no,no,no,no,no,no,no,no,no,yes,no,no,no
3055708,30557084,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3055709,30557091,no,no,no,no,no,no,no,no,no,no,no,no,no
3055709,30557092,no,no,no,no,no,no,no,no,no,no,no,no,no
3055709,30557093,no,no,no,no,no,no,no,no,no,no,no,no,no
3055709,30557094,no,no,no,no,no,no,no,no,no,no,no,no,no
3055709,30557095,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055713,30557131,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055713,30557132,no,no,no,no,no,no,no,no,no,yes,no,yes,no
3055713,30557133,no,no,no,no,no,no,no,no,no,yes,no,no,no
3055713,30557134,no,no,yes,yes,no,no,no,no,no,yes,no,no,no
3055713,30557135,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
3055713,30557136,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
3055713,30557137,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
3055715,30557151,no,no,no,no,no,no,no,no,yes,no,yes,yes,no
3055715,30557152,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055715,30557153,no,no,no,no,no,no,no,no,no,yes,,yes,no
3055716,30557161,no,no,no,no,no,no,no,no,no,yes,no,no,no
3055725,30557251,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055725,30557252,no,no,no,no,no,no,no,no,no,no,no,no,no
3055725,30557253,no,no,no,no,no,no,no,no,no,no,no,no,no
3055726,30557261,no,no,no,no,no,no,no,no,no,yes,no,no,no
3055726,30557262,no,no,no,no,no,no,no,no,no,no,no,no,no
3055726,30557263,no,no,no,no,no,no,no,no,yes,yes,no,yes,no
3055726,30557264,no,yes,no,no,no,no,no,no,no,no,no,yes,no
3055726,30557265,no,no,no,no,no,no,no,no,no,no,yes,no,no
3055729,30557291,no,no,no,no,no,no,no,no,no,yes,no,no,no
3055729,30557292,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3055729,30557293,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3055730,30557301,no,no,no,no,no,no,no,no,no,yes,no,no,no
3055731,30557311,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3055731,30557312,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
3055731,30557313,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
3055731,30557314,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
3055732,30557321,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055732,30557322,no,no,no,no,no,no,no,no,no,no,no,no,no
3055734,30557341,no,no,no,no,no,no,no,no,no,no,yes,no,no
3055734,30557342,no,no,no,no,no,no,no,no,no,no,no,no,no
3055734,30557343,no,yes,yes,no,no,no,no,no,no,no,no,yes,no
3055735,30557351,no,no,no,no,no,no,no,no,no,yes,no,no,no
3055735,30557352,no,no,no,no,no,no,no,no,no,no,yes,no,no
3055735,30557353,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
3055736,30557361,no,no,no,no,no,no,no,no,no,yes,no,no,no
3055736,30557362,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3055736,30557363,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
3055736,30557364,yes,no,no,no,no,no,no,no,no,yes,,yes,no
3055738,30557381,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055739,30557391,no,no,no,no,no,no,no,no,no,yes,no,yes,no
3055739,30557392,no,no,no,no,no,no,yes,no,no,yes,no,no,no
3055739,30557393,no,no,no,no,no,no,no,no,no,no,no,no,no
3055739,30557394,no,no,no,no,no,no,no,no,no,no,no,no,no
3055739,30557395,no,no,yes,no,no,no,no,no,no,yes,no,yes,no
3055741,30557411,no,no,no,no,no,no,no,no,no,yes,no,no,no
3055741,30557412,no,no,no,no,no,no,no,no,no,yes,no,no,no
3055741,30557413,no,no,no,no,no,no,no,no,no,yes,no,no,no
3055741,30557414,no,no,no,no,no,no,no,no,no,yes,no,no,no
3055741,30557415,no,no,no,no,no,yes,yes,no,no,yes,no,no,no
3055747,30557471,no,no,no,no,no,no,no,no,no,no,no,no,no
3055747,30557472,no,no,no,no,no,no,yes,no,no,no,no,no,no
3055748,30557481,no,no,no,no,no,no,no,no,no,no,yes,yes,yes
3055748,30557482,no,no,no,no,no,no,no,no,no,no,no,no,no
3055748,30557483,no,yes,no,no,no,no,no,no,no,no,no,yes,no
3055748,30557484,no,no,no,no,no,no,no,no,no,no,no,no,no
3055750,30557501,no,no,no,no,no,no,no,no,no,no,yes,yes,no
3055750,30557502,no,no,no,no,no,no,no,no,no,no,yes,yes,no
3055750,30557503,no,no,no,no,no,no,no,no,no,,yes,no,no
3055750,30557504,no,no,no,no,no,no,no,no,no,no,no,no,no
3055751,30557511,no,no,no,no,no,no,no,no,no,,no,no,no
3055751,30557512,no,no,no,no,no,no,no,no,no,,no,no,no
3055752,30557521,no,no,no,no,no,no,no,no,no,,yes,yes,no
3055755,30557551,no,no,no,no,no,no,no,yes,no,,no,no,no
3055755,30557552,no,no,no,no,no,no,no,no,no,,yes,no,no
3055755,30557553,no,no,no,no,no,no,no,no,no,,yes,no,no
3055755,30557554,no,no,no,no,no,no,no,no,no,,yes,no,no
3055755,30557555,no,yes,no,no,no,no,no,no,no,,no,yes,no
3055755,30557556,no,no,no,no,no,no,no,no,no,,yes,yes,no
3055757,30557571,no,yes,yes,no,no,no,no,no,no,no,no,yes,no
3055757,30557572,no,no,yes,yes,no,no,no,no,no,no,no,no,no
3055757,30557573,no,no,no,no,no,no,no,no,no,no,no,no,no
3055757,30557574,no,no,no,no,no,no,no,no,no,no,no,no,no
3055757,30557575,no,no,no,no,no,no,no,no,no,no,yes,yes,no
3055758,30557581,no,no,no,no,no,no,no,yes,no,no,no,no,no
3055758,30557582,no,no,no,no,no,no,no,no,no,no,no,no,no
3055758,30557583,no,no,no,no,no,no,no,no,no,no,no,no,no
3055758,30557584,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055876,30558761,no,no,no,no,no,no,no,no,yes,no,no,yes,no
3055876,30558762,no,no,no,no,no,no,no,no,no,no,yes,yes,no
3055877,30558771,no,no,no,no,no,no,no,no,no,yes,no,yes,no
3055878,30558781,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055879,30558791,no,no,no,no,no,no,yes,no,no,yes,no,no,no
3055880,30558801,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055881,30558811,no,no,no,no,no,no,no,no,no,yes,no,no,no
3055884,30558841,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055884,30558842,no,no,no,no,no,no,no,no,no,no,no,no,no
3055884,30558843,no,yes,no,no,no,no,no,no,no,no,no,yes,no
3055884,30558844,no,yes,no,no,no,no,no,no,no,no,no,yes,no
3055884,30558845,no,no,yes,yes,no,no,no,no,no,no,no,no,no
3055885,30558851,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no
3055886,30558861,no,no,no,no,no,no,no,yes,no,no,no,no,no
3055886,30558862,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055886,30558863,no,no,no,no,no,no,no,no,no,no,no,no,no
3055886,30558864,no,no,no,no,no,no,no,no,no,no,no,no,no
3055889,30558891,no,no,no,no,no,no,no,no,no,no,no,yes,no
3055890,30558901,no,no,no,no,no,no,no,no,no,no,no,no,no
3055890,30558902,no,yes,yes,no,no,no,no,no,no,no,no,yes,no
3055890,30558903,no,no,no,no,no,no,no,no,no,no,no,no,no
3055891,30558911,no,no,no,no,no,no,no,no,no,no,no,no,no
3055891,30558912,no,no,no,no,no,no,no,no,no,yes,no,no,no
3055891,30558913,no,no,yes,yes,no,no,no,no,no,no,no,yes,no
3055891,30558914,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
3055892,30558921,no,no,no,no,no,no,no,yes,no,yes,yes,no,no
3055892,30558922,no,no,no,no,no,no,no,no,no,yes,no,yes,no
3055895,30558951,no,no,no,no,no,no,no,no,no,,no,no,no
3055895,30558952,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3055895,30558953,no,no,yes,yes,no,no,no,no,no,no,no,yes,no
